time_sec,vel_detrended
1317817305.0,16.429572299808513
1317820005.0,15.776699712270954
1317822705.0,15.620973928494948
1317825405.0,14.917472526578194
1317828105.0,15.237167126494683
1317830805.0,14.438483132873785
1317833505.0,14.054744319402857
1317836205.0,-0.26901289115033933
1317838905.0,-2.5165518252651395
1317841605.0,-2.861616201926779
1317844305.0,-4.22225284226613
1317847005.0,-2.157314049840977
1317849705.0,14.739154303445844
1317852405.0,16.569854206624427
1317855105.0,16.082775420380074
1317857805.0,15.479104874907023
1317860505.0,14.69023663502486
1317863205.0,15.13883161251863
1317865905.0,15.459010858189288
1317868605.0,15.220138468635469
1317871305.0,15.436443354050311
1317874005.0,16.090639189220894
1317876705.0,15.478903666714132
1317879405.0,15.697915214527484
1317882105.0,15.424734481108544
1317884805.0,16.286085016962545
1317887505.0,14.471428996684665
1317890205.0,-4.496169474766305
1317892905.0,-5.005173818432752
1317895605.0,8.192169211475402
1317898305.0,12.940583052635645
1317901005.0,12.17889862090641
1317903705.0,14.392529434469566
1317906405.0,14.075358560345705
1317909105.0,12.800263373618066
1317911805.0,12.412481857941941
1317914505.0,13.913518757346424
1317917205.0,12.888974519702174
1317919905.0,12.753878225191329
1317922605.0,11.669997810728319
1317925305.0,-4.343476870276561
1317928005.0,-4.922272558306247
1317930705.0,-5.44434209643498
1317933405.0,-6.07714551103561
1317936105.0,-5.039191400002551
1317938805.0,-3.4340599919057695
1317941505.0,11.287035369824821
1317944205.0,12.689095619975546
1317946905.0,12.799254032223757
1317949605.0,13.671136470922988
1317952305.0,14.23224690178597
1317955005.0,14.722033668585425
1317957705.0,13.522835612853896
1317960405.0,15.05280751133489
1317963105.0,14.025343266208154
1317965805.0,14.175393888119856
1317968505.0,13.766608432049111
1317971205.0,15.03467921215855
1317973905.0,14.399268575537292
1317976605.0,1.6031181861855544
1317979305.0,-6.5820375055017735
1317982005.0,-7.0992743371261895
1317984705.0,-6.934539747583699
1317987405.0,-5.5240353134815905
1317990105.0,0.7575049227275485
1317992805.0,10.275438980789943
1317995505.0,11.083818417479335
1317998205.0,11.5969485793471
1318000905.0,11.38945651927179
1318003605.0,11.89212772644197
1318006305.0,12.266020382669808
1318009005.0,11.570686683694305
1318011705.0,11.176282734359745
1318014405.0,-1.060883413774036
1318017105.0,-6.70837035253669
1318019805.0,-7.216810840618905
1318022505.0,-7.837587213299912
1318025205.0,-8.218978610679358
1318027905.0,-7.910849441808068
1318030605.0,-7.248505281906091
1318033305.0,-7.016371084563843
1318036005.0,-6.98106948124024
1318038705.0,-6.3863837087583875
1318041405.0,-6.133786162116394
1318044105.0,-6.715552704670813
1318046805.0,-6.539687807679172
1318049505.0,-6.790984744505238
1318052205.0,-7.165833255896871
1318054905.0,-7.713879775526038
1318057605.0,-6.754179538441804
1318060305.0,-7.367458621009632
1318063005.0,-6.90704029375263
1318065705.0,-10.565507109019961
1318068405.0,-0.9524864226007139
1318071105.0,0.23648252091282984
1318073805.0,-0.14293660127486874
1318076505.0,-0.2638211171978355
1318079205.0,-0.43140981779413323
1318081905.0,-1.0895258763608808
1318084605.0,-0.4575656058043478
1318087305.0,0.09876672081941251
1318090005.0,0.08846068369723525
1318092705.0,-0.41252726354838387
1318095405.0,-1.048497123158029
1318098105.0,-0.9794909388569977
